customer_id,avg_transaction_value
C08882,2955.39
C00440,2250.93
C15779,2156.22
C05103,2525.08
C08885,1802.12
C13489,2569.81
C19658,3357.71
C14618,2649.39
C18796,1935.96
C09393,1709.39
C08217,3683.45
C02380,2165.25
C15409,1638.15
C06977,2152.34
C05467,988.94
C10103,1625.10
C15571,1583.68
C13369,3847.34
C19675,254.62
C11330,1528.42
C18477,1666.15
C10994,2449.93
C09776,1495.04
C14265,3721.56
C07336,1387.88
C11857,1944.22
C00140,2520.99
C16439,1828.80
C10026,2611.29
C03254,2685.96
C05723,1018.95
C16240,1973.39
C11160,1134.98
C08105,1836.07
C11856,3175.39
C00677,2067.24
C06302,2027.05
C08817,1916.23
C02243,1602.86
C12596,2792.75
C15577,2180.06
C18501,1774.06
C13651,1365.98
C11604,2365.89
C07946,2808.53
C17950,827.87
C07366,3275.71
C18855,2547.16
C03409,2312.27
C07243,1681.53
C00961,2572.56
C03638,1966.32
C07000,1855.10
C01319,1263.21
C13275,1548.96
C13861,2263.68
C02559,1926.92
C07964,2588.99
C12125,4441.00
C10768,2775.90
C08766,3399.17
C15020,2571.61
C05046,3065.95
C03350,2616.13
C10188,2307.78
C14284,3615.52
C16484,4068.58
C00065,1566.11
C15316,2721.93
C09718,3236.65
C15292,1205.62
C07212,1631.25
C16065,3118.22
C18309,2583.08
C06918,2068.63
C10710,1787.08
C15995,3525.45
C10263,1391.17
C07922,2488.21
C11229,3381.82
C02369,2735.83
C07253,2538.40
C16471,1855.59
C03892,1910.61
C10286,3408.94
C15593,2725.56
C04180,2628.82
C05192,1977.09
C12758,1850.40
C02764,2348.93
C11948,2434.65
C16387,1916.47
C09595,2022.96
C14416,1097.28
C14022,2279.74
C18231,3178.87
C18665,2416.58
C16674,1710.00
C00770,2779.41
C03766,1508.08
C17563,2226.65
C04130,2246.92
C19566,1668.25
C04413,1196.20
C12565,2491.11
C04385,1982.84
C16007,1487.69
C10746,1966.12
C07200,1566.99
C19328,3292.81
C15909,2323.98
C03265,1692.43
C10620,2822.20
C03361,3872.55
C00824,2113.80
C05179,1847.07
C10669,3028.48
C18249,1487.09
C19155,1801.04
C05055,2223.51
C12489,2524.21
C14518,2009.96
C19774,3528.45
C00731,2002.82
C13943,3270.99
C03252,2832.85
C18605,2121.79
C16203,2332.84
C09467,2240.18
C00822,3343.89
C17618,1980.68
C04550,2588.71
C09862,1890.76
C15877,1667.83
C17159,1954.58
C01214,2682.99
C00909,1992.54
C00298,1272.95
C00320,2415.16
C04005,2705.32
C19731,3199.74
C13491,1671.12
C13857,2243.43
C12667,2106.28
C18143,2317.50
C05961,3031.10
C16490,1533.34
C02091,2001.61
C10452,2339.77
C18986,2250.97
C09184,2483.74
C06910,2509.57
C02235,1478.24
C05561,1755.12
C19564,2717.87
C13083,685.85
C04199,1975.16
C06390,1122.76
C05552,2158.56
C11712,2211.80
C11251,1138.80
C11131,2238.03
C08888,3517.41
C16114,2323.43
C09271,2574.71
C04017,2487.06
C02891,2054.12
C13570,496.36
C13987,3706.03
C04258,2111.69
C18416,1850.67
C02410,1480.13
C01000,2133.25
C07616,2498.36
C08296,4409.85
C08646,2574.28
C04914,1390.62
C13528,2053.20
C14892,4576.60
C17152,2702.50
C01411,1323.54
C18958,2256.06
C17205,1750.06
C18816,2505.03
C03320,2585.25
C05877,3147.12
C16085,1449.82
C05444,3757.38
C04442,2147.16
C10264,2325.79
C03936,1784.20
C14039,1740.13
C14095,4922.30
C09934,2874.60
C16348,3084.42
C12062,2177.38
C04280,2632.44
C05272,3184.15
C01949,2238.95
C14522,1908.83
C14340,2427.13
C02822,1735.46
C02354,2067.12
C13874,2139.04
C16940,1255.73
C09316,2479.66
C06305,2580.53
C04879,1698.38
C06266,1706.17
C16265,2092.38
C16868,2114.71
C19726,2110.72
C17678,3057.20
C19043,1927.87
C07696,2362.15
C06428,3954.65
C18071,2687.49
C10679,1586.43
C10203,1485.42
C07257,3575.47
C00753,2282.03
C06225,1744.36
C15256,2272.45
C18857,1476.59
C17256,2981.46
C10921,2843.56
C01043,1849.56
C02116,1682.72
C10871,3258.53
C18380,2601.17
C00225,3122.07
C01489,2270.43
C16615,2424.69
C12006,2573.30
C05319,3206.85
C16757,2349.46
C14626,3975.92
C18835,1333.37
C03694,1967.38
C06348,3130.03
C13513,2246.85
C12440,2298.78
C05412,2080.35
C11751,1767.51
C00771,1538.59
C03099,1542.46
C17701,4737.53
C02754,1586.71
C05976,3124.54
C10516,3006.01
C01139,2484.31
C17684,2130.61
C15993,1288.75
C14599,1795.08
C16243,1428.22
C04835,1898.47
C04380,1956.02
C05390,1341.76
C12339,1518.44
C17550,1919.72
C18040,3009.01
C08798,1702.55
C04885,3535.55
C18787,3193.50
C07683,2259.27
C19764,3072.69
C12864,2517.20
C12637,2199.10
C11846,3072.62
C18863,2024.79
C11774,1945.73
C02831,2003.48
C05483,2589.62
C19737,4216.67
C01218,1563.08
C18410,2645.58
C18989,2960.18
C06938,1351.18
C06631,1961.12
C03507,2874.90
C15447,1332.70
C05529,1823.67
C05119,2752.66
C06766,2921.06
C05107,2869.17
C08312,1670.01
C14806,1837.20
C19713,1896.74
C18018,2500.70
C07777,1549.53
C17293,2561.46
C12344,2485.75
C19498,2884.34
C07250,1348.70
C09651,1534.01
C11315,1507.90
C06097,2771.01
C18322,604.79
C05057,2258.90
C00416,2321.01
C19488,2309.98
C17527,2063.30
C15299,1673.39
C18929,2015.35
C09931,2026.40
C18138,2765.00
C18256,1413.16
C11136,3072.07
C08825,1664.23
C02614,2507.35
C18556,3505.97
C13961,1820.30
C15996,1895.99
C08821,4003.36
C11556,2943.81
C17163,2430.86
C19806,2591.24
C01593,2515.27
C16628,4255.85
C07687,1631.42
C16170,3054.21
C18765,2873.00
C04603,4336.04
C18558,2585.97
C19421,2809.86
C13763,1473.48
C12103,2422.11
C19290,2811.96
C17055,2115.35
C11064,2551.89
C13085,1812.57
C11268,1550.34
C14320,3429.35
C18678,3274.70
C10970,2117.71
C07650,1486.90
C14176,1434.86
C13376,2049.27
C06290,2151.19
C00900,2114.20
C07251,2419.57
C00641,2121.69
C04536,1129.73
C02546,2305.07
C01607,1156.27
C02668,1493.36
C08585,2798.17
C07473,3671.17
C07845,2581.26
C10370,2676.32
C16033,2260.58
C04321,1389.19
C10211,1490.41
C17944,1615.82
C00294,1806.81
C02915,1419.62
C14333,2253.41
C15867,4149.11
C06577,582.37
C02496,3350.33
C09165,2634.74
C13280,2545.40
C14791,2596.73
C07827,1689.65
C13013,1687.31
C12920,1783.54
C00812,2644.40
C14078,2101.44
C17698,3463.24
C11740,1708.31
C15723,2725.51
C13709,2195.60
C12842,2722.32
C09410,1894.56
C03169,2510.10
C06215,2381.73
C13603,3096.43
C06793,889.69
C10972,3070.64
C16568,1282.45
C03039,1997.60
C10059,1840.57
C05766,2049.70
C01156,1188.20
C04253,2060.61
C17449,3348.18
C19652,2359.07
C02579,2982.64
C16875,1762.78
C07280,2377.91
C11273,1913.54
C06603,2060.84
C17614,3202.23
C04486,2094.28
C09218,1474.87
C07117,2669.39
C11309,1490.90
C18104,2604.73
C05840,861.87
C01241,1190.41
C11173,1881.11
C09756,1999.74
C05735,2697.47
C12466,2820.69
C16650,3995.06
C09157,2114.58
C16530,2137.12
C15756,962.00
C19751,2117.27
C14274,1320.49
C06101,2559.56
C12325,1837.76
C06056,2228.51
C16506,1327.72
C15872,2252.34
C11873,2163.11
C00395,2399.74
C12951,3095.96
C12137,2324.59
C06086,1899.18
C00041,1728.66
C12681,2506.91
C17208,2722.45
C12590,1635.21
C00247,2486.35
C00578,2682.36
C17088,3118.77
C19718,2854.76
C19681,2236.04
C18475,1793.46
C01977,1926.29
C01263,3461.80
C07836,1533.46
C12545,1953.11
C06089,3388.18
C04108,2037.56
C11178,2039.63
C15816,1765.71
C13440,2450.27
C05285,3808.18
C07474,1819.37
C17067,797.90
C11614,2187.33
C14179,2113.23
C02072,2877.66
C11475,1019.01
C01915,1821.48
C07884,1979.83
C11007,2519.77
C13192,2057.65
C19922,2375.10
C04909,3028.90
C19514,1827.73
C04254,2275.54
C09266,2686.62
C16030,2172.95
C08623,1798.35
C16776,2189.62
C18827,2611.06
C05478,2153.23
C04289,1726.21
C19973,3268.51
C12085,1538.81
C13453,1890.53
C03786,3830.66
C07794,1694.85
C09501,1459.65
C11905,1249.60
C13455,1295.05
C08526,2480.52
C09024,3013.78
C07986,3014.99
C06698,2249.19
C09281,1494.88
C12807,2121.84
C00151,1342.79
C04897,3502.36
C18661,365.19
C06126,1506.42
C11479,998.05
C14082,2468.66
C08916,3852.31
C02238,3274.55
C01919,4255.00
C17484,1132.69
C08082,2059.21
C08793,3622.13
C07659,2037.62
C07752,2149.06
C15744,1312.20
C12469,2175.91
C05443,2518.20
C02242,2143.10
C13667,2663.77
C19752,1982.39
C17651,2424.97
C13344,2801.70
C13776,1965.08
C17275,1069.90
C13535,2005.23
C02874,4542.14
C16558,1989.46
C15535,3047.77
C02374,2908.20
C00330,1412.48
C14884,1546.03
C02802,2990.04
C17683,2006.36
C01589,3052.45
C08546,1902.47
C07302,2989.47
C15985,1963.13
C13243,3064.17
C00776,1664.08
C14660,2367.30
C03685,1288.28
C02199,1429.61
C12863,2571.56
C15663,1665.02
C08469,2322.70
C06214,1981.35
C01126,2578.11
C10621,1377.12
C13132,2748.94
C06443,3113.11
C16645,2851.87
C07644,2525.73
C01541,1239.67
C04183,1999.68
C16551,2858.17
C14422,1076.07
C04245,2622.88
C06519,2682.82
C05418,3623.83
C16370,2322.13
C12529,3780.45
C19601,3276.11
C07309,1152.67
C08636,2259.06
C07052,3261.50
C12778,2431.83
C04943,3234.15
C00060,780.41
C10262,4242.39
C00583,2871.01
C16063,4012.06
C04812,3169.79
C03211,1037.99
C13385,1463.98
C09690,2570.21
C06408,2008.20
C10429,2294.63
C16710,2450.94
C07175,2353.77
C17411,1446.34
C16716,2807.02
C08516,3279.73
C15763,3172.88
C11620,1116.78
C00162,1555.66
C09211,3267.46
C11049,2527.71
C16696,770.15
C11213,1219.42
C08383,1165.61
C16128,879.79
C09962,2127.41
C05570,3520.98
C12349,3119.95
C08481,1678.24
C19941,2627.23
C07353,2423.50
C08685,914.65
C08595,2619.91
C02069,2759.55
C10842,1380.32
C12621,2520.23
C01613,2015.32
C09874,2529.37
C07896,2567.75
C08571,1274.00
C05790,1890.01
C02111,3030.56
C18105,2800.18
C05899,3506.01
C12546,3898.98
C08150,2422.00
C10247,2304.85
C08841,1639.98
C12890,2711.93
C14188,2719.54
C06521,1780.95
C12672,2779.35
C18588,480.59
C01687,2575.63
C01335,2453.91
C09671,2127.48
C02767,2556.31
C05142,1589.18
C15150,2617.43
C08123,2188.89
C19776,1343.17
C07111,3090.14
C19908,1737.63
C16944,2284.41
C08183,2549.56
C12961,1025.53
C08775,1802.64
C12963,3046.20
C10205,1694.39
C09803,1614.07
C10041,2604.50
C09978,3076.83
C19476,2478.94
C15144,1667.61
C19247,3231.65
C17155,1126.86
C15015,1983.35
C02487,2740.31
C07622,2309.86
C06770,2205.85
C18019,2508.87
C04689,2966.57
C15394,4598.50
C06886,3512.81
C16181,1745.87
C19629,2308.80
C19291,1225.44
C15681,1525.84
C13940,1953.44
C07025,780.22
C04247,2523.79
C08191,2323.71
C18931,3615.25
C07485,2180.54
C18317,2229.55
C00678,2295.76
C02715,1548.09
C04160,2213.91
C04688,3119.56
C03091,3162.39
C18258,2270.27
C12301,2146.93
C02202,2221.80
C06942,2716.45
C07058,1104.45
C06706,3604.02
C12442,2364.18
C00235,1501.58
C15814,2068.87
C12862,1366.68
C09771,2102.36
C11918,3294.66
C10419,1933.07
C15847,2749.80
C18437,2670.93
C07341,2461.67
C07431,1845.66
C11931,1526.51
C12844,2817.51
C05555,2421.00
C19204,1818.49
C08447,1645.59
C16698,1897.35
C05503,4202.14
C12568,1447.71
C03598,3269.77
C06499,1832.51
C16232,2299.94
C15860,1897.26
C12733,1033.71
C19457,1972.77
C10215,1132.95
C08395,2937.28
C17137,3119.52
C17671,2013.88
C19873,2717.12
C15728,1986.68
C13065,1334.60
C10642,2080.56
C01250,1547.85
C08528,1685.89
C13054,3059.37
C01223,2520.45
C09162,2569.06
C17816,1714.47
C16254,1696.33
C15230,1371.67
C11541,3239.33
C12531,2643.62
C01377,1597.55
C17472,2294.24
C16715,2676.79
C03036,3551.01
C08046,4003.64
C15935,2314.23
C07543,2483.08
C16325,1794.77
C18521,1087.76
C19715,2699.72
C11301,2762.33
C12886,1947.17
C17542,2450.18
C09493,2281.23
C16554,3135.42
C13264,2693.59
C01913,2165.68
C10996,1944.22
C16368,2155.71
C15220,2080.25
C18522,1399.32
C13329,1338.34
C04519,2581.77
C09999,2428.67
C09544,766.09
C03966,2636.83
C14919,2227.61
C13256,2691.70
C14622,1519.07
C03216,4069.62
C10259,2742.17
C09160,2478.16
C10177,2438.76
C16296,2940.06
C03226,1548.11
C06383,1319.71
C10292,3946.22
C19430,1425.94
C10614,2539.11
C13778,2516.00
C08028,1107.91
C05559,1469.79
C05480,3635.67
C04830,2609.17
C19059,2029.10
C12974,942.37
C09708,2698.29
C02912,980.32
C04131,2125.82
C14023,2661.72
C00698,3275.19
C07906,1126.90
C18342,1397.10
C07447,2139.70
C17135,3371.45
C12457,3659.46
C14086,1684.85
C19979,930.76
C16017,2656.88
C09156,3718.52
C11193,3038.42
C19577,1560.05
C00832,4326.20
C13276,2511.50
C12191,1543.47
C05502,3022.42
C09841,2333.87
C02529,1950.63
C15997,2471.58
C07220,2772.84
C17973,2298.69
C19852,1284.45
C05549,2036.40
C14020,2356.96
C00393,2178.67
C14438,1433.10
C09848,538.63
C04614,1744.15
C06369,3573.17
C19185,2589.16
C12073,1684.56
C19527,3460.19
C05569,2481.98
C02564,1837.24
C06171,2729.16
C11466,3216.09
C17260,2040.78
C03633,1979.27
C05425,1870.01
C07326,2623.29
C12179,1522.13
C02245,1620.27
C14609,1895.20
C08499,2060.26
C14181,2888.50
C12395,2893.09
C04886,1250.34
C08625,1646.43
C00554,1376.99
C11121,3194.16
C19876,1762.11
C13809,2210.24
C14252,1139.91
C04583,2269.02
C14211,1933.22
C06779,3094.23
C17596,2747.22
C09707,1810.66
C00344,1115.39
C06419,2890.15
C03009,3363.71
C01206,946.52
C07522,1925.00
C03794,2112.22
C13123,2506.31
C08759,2790.55
C11159,2396.08
C08389,2218.93
C04244,2369.56
C08996,1953.09
C03586,1314.62
C13919,2203.11
C06718,1679.82
C11349,4777.06
C06930,1931.33
C05447,2170.39
C18848,1331.79
C03498,1791.26
C01729,2519.21
C15929,1616.37
C13418,1971.09
C04945,1219.83
C18595,1927.96
C03837,1782.74
C18113,2805.18
C17961,1860.28
C15660,1965.78
C18403,2253.76
C07857,1103.14
C04197,2170.80
C07968,1792.16
C14219,2373.38
C13626,1529.20
C00886,2035.69
C19372,4625.00
C10005,1156.30
C03628,2480.78
C04175,2958.84
C14909,3312.35
C19221,1923.40
C05697,1727.22
C11985,1484.69
C19830,898.56
C00969,3388.43
C16928,1861.74
C19790,2143.18
C14180,1948.23
C02828,1794.07
C01532,2664.76
C06446,1459.79
C13388,2566.97
C07782,1526.46
C02996,2863.59
C01122,2093.98
C04632,1859.78
C12004,1784.38
C03845,2955.39
C06058,2088.98
C09021,5632.76
C12086,2745.24
C18718,2848.48
C04324,2833.33
C17360,2071.25
C19252,2890.53
C03512,2918.73
C09336,2290.77
C18543,1137.66
C14825,3615.03
C08799,3070.52
C05698,1490.80
C17966,3998.37
C15103,2688.74
C09434,1748.79
C00238,1112.77
C00614,2737.68
C05400,4092.86
C00616,2762.59
C10638,3166.88
C06216,2190.94
C01521,2385.47
C01995,1916.36
C19632,1483.99
C01305,2592.55
C18950,1696.76
C10681,2302.01
C01115,2724.39
C18976,3775.94
C19348,2211.55
C12503,2887.64
C08030,1758.83
C10840,2519.38
C08374,2204.76
C07811,2390.00
C13028,1543.93
C18908,1174.01
C09058,2185.16
C15153,1588.50
C16735,2086.17
C06227,1690.60
C17796,3024.50
C08555,1897.39
C19938,2915.27
C19251,2155.87
C04588,846.13
C07038,2258.63
C13684,2978.87
C02722,1100.08
C17421,1507.93
C02316,3575.15
C11952,1212.98
C14421,2114.32
C03336,2109.46
C00072,821.39
C19131,3159.24
C14379,2377.68
C02122,1812.47
C02484,2323.20
C12765,1024.65
C14139,2463.89
C13739,2357.15
C07645,2499.04
C08726,2242.91
C12014,1326.50
C08496,2608.12
C06769,2061.60
C14280,1363.60
C12364,2470.73
C06329,3700.12
C18798,3196.22
C18531,2029.45
C00449,2468.91
C18419,3254.48
C13797,3673.89
C14927,2457.21
C13807,3682.47
C10123,2377.73
C02497,1512.63
C13506,680.94
C12044,1623.94
C08907,1998.10
C01351,2759.78
C18204,2829.49
C02302,3998.63
C11011,3796.14
C11045,1862.96
C04132,2870.95
C11834,3207.48
C07850,2748.11
C00542,3554.86
C15589,3515.31
C14309,2069.74
C14766,1716.49
C18245,1588.37
C01355,1513.37
C19172,3284.31
C14016,3505.58
C15297,2115.10
C09202,2590.98
C05062,2450.58
C02928,2588.00
C08458,3262.57
C00399,2491.62
C01661,2050.21
C13884,2231.84
C16159,2862.61
C17282,1476.34
C16413,2692.89
C11287,2966.19
C06017,2278.12
C19805,2353.10
C02090,2452.14
C13011,2966.54
C15494,1396.94
C04534,1980.37
C04487,3280.66
C01230,1563.56
C19692,3079.12
C09019,2726.06
C08794,2191.54
C07189,1952.02
C06326,1213.50
C16876,1366.75
C05666,2628.36
C01526,1753.96
C14719,2751.73
C12451,1652.27
C12080,971.06
C05289,2554.49
C02626,1500.78
C04473,2934.77
C02356,2652.00
C16705,2685.00
C18066,2845.64
C13995,2317.95
C14345,3944.50
C09785,2554.24
C00332,4071.66
C04332,2229.03
C17985,2174.87
C19492,1918.66
C00711,1106.95
C10371,2270.63
C06361,1869.14
C13888,2509.54
C12703,2764.96
C13289,2944.75
C13173,2936.69
C04563,1394.61
C05455,2673.11
C09132,2750.50
C01292,2167.65
C08157,1629.87
C01972,1248.60
C09514,2734.63
C06373,2114.52
C06896,1722.86
C04415,3432.16
C13006,1190.16
C01203,3153.37
C01511,1545.08
C02339,411.30
C08753,2052.00
C00468,3129.32
C08822,2490.33
C10894,1588.38
C18978,2126.20
C05435,3937.36
C11583,1903.36
C08414,2697.36
C00632,2719.06
C19262,1817.37
C10759,1572.16
C02045,586.22
C13441,2489.28
C17607,2154.12
C03867,4020.88
C10761,1272.36
C17702,1432.56
C14933,4188.34
C11904,1928.27
C13598,1700.41
C05832,2005.05
C16826,1482.03
C05948,1994.72
C18896,2317.17
C08506,2596.25
C13241,1399.99
C19536,1935.32
C17790,1697.30
C04126,2830.54
C05240,1826.20
C09971,661.29
C14864,2327.60
C11903,2794.20
C00068,1300.84
C19300,2501.01
C16961,2800.18
C05830,2191.17
C01289,2975.29
C04570,2020.37
C07846,3528.43
C01314,2455.54
C02053,4812.78
C19647,1686.83
C05736,3357.67
C00029,3209.81
C04973,2914.89
C04459,3239.41
C14194,1607.59
C18117,2547.69
C13589,2271.04
C01051,2654.39
C18941,1786.87
C14067,2142.99
C15369,1021.38
C09145,1305.19
C10362,1164.60
C19905,3871.84
C05891,650.45
C12620,4905.32
C03562,1325.51
C18274,2271.51
C18790,2684.80
C11416,1735.86
C09463,3374.81
C05003,2864.99
C08148,2356.57
C02054,2367.02
C19944,1978.32
C08531,2903.60
C00035,1733.65
C07601,2548.90
C09409,1922.42
C02527,2091.68
C10882,2523.51
C13199,4534.43
C08324,2466.04
C01813,1717.09
C15479,2435.42
C14108,2711.88
C19931,1422.79
C07355,3189.20
C09311,3966.71
C05708,884.45
C17877,2186.27
C13042,2294.72
C08288,1910.99
C12273,2045.43
C11509,2939.73
C03315,1794.69
C07977,1615.21
C14391,2555.47
C19319,1234.73
C06944,3041.29
C13920,1278.91
C06939,1650.11
C08733,2837.80
C06384,806.70
C12587,2565.30
C02919,2848.08
C03139,733.96
C01755,2612.15
C15255,2761.50
C12787,1747.25
C18002,2557.93
C12448,5098.50
C00164,3397.07
C07155,1515.45
C05098,3473.89
C13692,2413.66
C15139,2707.57
C13689,2211.30
C02387,1497.25
C14890,2114.87
C05758,2034.65
C19056,2201.36
C00391,2314.92
C09875,2802.61
C18081,2648.59
C00351,2241.85
C09206,2657.77
C07611,1517.53
C11179,2307.03
C07369,3139.01
C03285,2344.85
C05991,1469.96
C14744,2810.10
C07328,1800.82
C18701,1707.00
C18445,2126.52
C11612,3514.32
C03380,2603.39
C16488,1760.97
C00722,1745.63
C06836,2643.68
C01788,1577.18
C19801,2441.48
C13003,2159.75
C15200,2358.29
C05415,705.32
C11711,3616.97
C04619,2681.61
C07156,2878.78
C06950,4321.21
C12116,1403.85
C07932,2099.60
C05139,2746.73
C06244,1717.35
C18831,2267.63
C10079,1453.34
C08502,2708.48
C09723,1843.71
C11233,2349.59
C12732,3102.70
C19326,3454.76
C02576,2372.30
C13914,2090.40
C08202,1556.85
C00659,2848.70
C02422,4653.82
C04479,2704.11
C18610,1978.81
C12992,2027.08
C02975,2615.56
C16994,1679.57
C08875,728.26
C11333,2035.18
C09489,875.07
C19906,1732.72
C17733,2339.44
C03273,1716.13
C19099,2473.18
C11935,2155.51
C16728,900.98
C10816,3283.41
C17648,2838.26
C10539,2680.31
C08560,1829.50
C11151,3003.04
C00501,3043.59
C03567,2520.64
C15604,1223.30
C07130,3185.95
C14818,1357.20
C16573,1577.21
C07386,2569.27
C05964,2004.31
C04499,2084.33
C01483,2882.46
C18631,3357.44
C10678,3340.76
C02332,2485.74
C10456,2218.52
C13895,1737.58
C14533,1352.76
C13907,827.54
C12039,1531.43
C00988,4908.83
C08961,2417.41
C02059,2679.92
C05082,916.23
C14553,1264.26
C05620,960.11
C14718,662.28
C12629,2868.92
C04200,2733.87
C16333,2369.08
C04475,2781.14
C11015,695.38
C07457,2446.23
C01736,3743.10
C16069,2824.39
C14754,1821.07
C10785,2851.56
C00150,1185.38
C19023,2767.73
C19611,2647.38
C06257,2923.37
C15543,2256.60
C05194,2278.76
C12497,2772.11
C12512,2273.53
C04816,2555.95
C12253,1587.01
C08519,1774.26
C12460,2309.39
C16004,1702.50
C15541,2153.22
C03695,1692.39
C19836,1530.21
C14186,2183.24
C14250,1141.80
C15339,1376.66
C06967,1757.39
C11673,2738.18
C11108,2611.64
C07100,2751.12
C01604,2535.04
C11373,3266.26
C13468,4155.12
C00264,1734.00
C08815,2354.72
C08618,2163.24
C06280,2043.17
C12600,1564.32
C08791,2430.99
C10048,2681.74
C07876,1848.81
C11203,1364.90
C01065,2072.34
C05656,1626.33
C17475,1586.60
C10068,2126.57
C12005,2077.37
C15304,3074.87
C18073,1964.15
C06151,2184.06
C19506,2652.21
C07982,1055.09
C08562,2534.05
C10812,1125.62
C10848,2060.61
C14364,1949.44
C11839,2222.50
C12655,1398.42
C08995,2361.71
C10180,2788.19
C09639,2319.85
C06248,1717.50
C05452,2172.78
C04669,2816.45
C18601,1313.22
C16110,2172.96
C01372,1994.52
C08146,3551.63
C09925,1645.29
C07150,1764.56
C00273,1666.97
C13448,1924.35
C13459,2486.81
C11288,1582.74
C07991,1833.00
C15675,1926.88
C02806,1235.88
C11238,2758.99
C14160,1363.04
C17968,2904.23
C05582,2229.94
C14134,2048.06
C12223,1316.56
C12255,1929.38
C04124,3372.12
C05393,2734.84
C16575,2573.78
C05920,2044.69
C06854,2115.63
C03257,2654.73
C05988,2638.17
C09548,2999.96
C03474,2845.04
C18023,2561.77
C17967,2794.99
C07425,1158.72
C18945,2748.36
C09450,2480.03
C11998,2272.90
C18883,3364.82
C12237,2315.91
C10663,1827.29
C03976,2364.65
C16382,2663.33
C03364,682.67
C05430,2736.51
C06627,1660.86
C00618,1815.57
C06597,3153.87
C08590,1815.27
C10887,1812.03
C13865,4168.78
C17729,2434.36
C06616,2367.49
C15859,2154.30
C09794,3855.68
C12562,2223.36
C11643,2503.75
C00810,1512.70
C18512,2210.32
C06340,1829.27
C02561,1955.24
C11104,2221.75
C02036,2156.29
C01422,4569.96
C02074,633.33
C17341,1506.75
C09787,1935.47
C04371,1915.66
C08194,2836.21
C16374,3288.19
C05578,3516.90
C14889,4716.88
C10428,2340.88
C13234,3255.61
C06132,1898.54
C04741,1674.71
C17644,2466.45
C10856,947.28
C02307,2372.55
C11345,2076.60
C03660,2968.58
C14729,2506.62
C06514,996.76
C06069,2687.79
C01660,2510.89
C07116,2709.21
C13931,1818.83
C07512,2233.67
C01756,2543.76
C04706,2592.79
C04351,926.96
C12917,2818.03
C00564,1845.69
C01658,1829.33
C16480,2287.02
C00795,2541.54
C14710,941.77
C16279,3167.48
C17976,3912.26
C19324,2232.54
C01083,1211.01
C12738,2138.72
C09592,1080.32
C00787,2018.08
C19770,2158.74
C13791,2718.54
C12313,2109.99
C11414,3178.88
C03440,1404.98
C17477,1965.66
C19357,3687.13
C07878,3342.27
C06400,2695.44
C00783,2830.24
C19722,2684.16
C00378,2948.32
C09150,3168.32
C07331,3177.26
C01327,1074.34
C06828,2191.28
C18439,2536.47
C06447,2500.08
C19608,2586.42
C16009,2322.70
C15890,3217.67
C16838,2975.61
C04538,4548.58
C06167,2669.02
C17586,1367.76
C00165,802.24
C15419,1601.50
C03124,1707.98
C05994,3603.03
C16019,3734.41
C03030,2056.22
C19661,1762.30
C13781,2616.28
C11502,2490.01
C01447,2041.06
C19567,1119.83
C15970,1943.72
C02569,2169.12
C04347,3093.05
C15628,2290.46
C06598,3302.54
C18939,1383.76
C13068,3218.40
C15427,1430.14
C15606,2019.63
C04372,2113.48
C03897,3290.04
C12615,2062.28
C03841,2365.43
C14378,2538.05
C16335,1908.15
C11487,2559.75
C12076,965.73
C01709,3253.55
